bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
394,543,505,318,52,718,154,742,110,912,871,748,458,717,812,897,123,121,1,45,266,381,60,520,432,151,481,863,493,314,927,814,748
824,447,997,383,674,786,956,454,928,79,182,730,415,989,447,175,37,883,488,372,841,809,235,475,442,45,528,602,839,888,808,405,475
576,83,583,164,437,41,358,838,635,140,883,328,167,445,702,416,474,245,207,198,482,814,104,203,542,626,859,875,16,687,4,854,161
68,558,924,180,401,384,491,254,133,597,587,583,857,184,406,70,227,308,137,492,437,464,103,847,811,7,165,981,715,645,451,789,70
320,181,726,508,300,273,319,379,379,546,439,599,519,299,899,439,953,495,994,201,474,502,973,87,807,628,277,80,329,232,316,309,667
918,298,471,710,940,654,807,809,409,917,776,382,284,6,5,623,933,922,623,784,527,356,252,443,798,692,700,931,929,495,512,757,519
580,314,469,603,128,326,861,361,890,242,827,490,596,619,383,251,118,680,682,720,504,698,263,202,307,551,938,581,877,168,361,34,630
993,973,660,964,455,942,456,508,837,964,519,448,651,116,714,883,591,411,453,468,883,173,598,419,724,873,863,573,714,855,156,240,998
980,260,564,873,722,367,616,30,603,402,626,949,247,49,81,916,286,219,742,612,898,48,760,85,429,126,686,523,931,230,578,55,801
643,287,96,680,311,749,380,733,115,354,956,804,881,290,865,657,38,373,146,404,192,337,597,940,65,3,565,839,912,540,686,549,630
201,327,710,821,685,384,130,51,745,407,946,759,689,119,173,930,818,865,670,106,181,340,900,749,799,310,304,110,601,398,672,425,81
517,764,571,113,666,183,888,983,463,844,69,776,943,578,108,938,763,138,49,403,999,854,697,577,283,668,221,78,396,29,196,157,319
650,596,384,470,648,971,411,938,307,621,304,109,355,557,333,40,484,334,821,436,255,993,927,960,435,882,21,77,846,427,621,88,190
633,404,946,253,273,407,469,931,80,726,824,841,467,411,180,618,37,558,934,44,169,111,299,600,542,939,309,284,923,104,462,134,170
910,884,339,928,34,800,822,691,347,762,313,175,968,151,807,254,2,228,133,469,847,542,846,635,555,487,68,260,930,736,922,373,167
779,432,533,700,571,768,107,590,339,125,487,357,22,291,40,799,45,358,504,409,993,403,533,652,347,172,831,300,520,547,406,496,119
537,371,421,786,111,191,678,671,85,172,91,86,579,901,575,724,868,871,188,716,21,404,460,514,230,954,213,538,924,260,394,709,135
407,400,308,416,169,471,210,408,83,920,428,896,490,421,727,440,351,973,663,142,708,749,188,244,363,511,686,651,206,816,857,504,493
563,704,326,357,412,148,817,317,189,288,369,158,203,605,417,722,4,372,438,193,36,275,773,873,153,246,665,724,49,829,711,577,206
218,756,217,896,525,441,530,984,561,944,311,138,290,618,161,156,861,719,511,88,124,402,50,659,846,775,743,436,171,183,79,964,649
504,428,196,384,477,45,160,396,598,858,583,967,131,313,324,155,339,608,503,51,468,72,192,246,394,644,57,88,230,963,10,7,720
308,831,386,527,89,927,795,153,277,978,438,619,774,367,430,641,868,751,178,232,383,716,646,234,386,146,275,524,107,184,453,400,223
933,33,194,165,722,271,932,829,511,991,885,199,539,953,535,591,664,301,235,408,333,552,763,976,243,998,587,291,310,6,63,346,585
749,263,873,660,222,728,683,985,415,6,221,980,689,585,854,347,801,171,444,264,970,12,304,197,308,423,256,358,388,967,450,416,566
756,411,286,560,230,941,815,422,809,270,917,906,907,515,325,844,882,237,892,454,396,678,924,513,928,713,430,846,398,182,733,227,717
630,889,881,568,445,481,306,220,251,816,810,162,752,259,102,868,416,983,847,340,40,487,615,624,48,915,921,388,136,305,63,130,896
130,96,442,442,217,549,908,715,937,308,29,952,30,791,521,92,330,534,312,63,944,6,184,616,790,122,295,713,146,939,853,562,841
594,620,113,17,892,61,925,492,42,141,122,620,572,643,186,293,66,418,893,193,753,368,63,947,495,339,858,229,508,351,798,357,183
530,854,567,350,3,805,329,496,965,773,302,955,7,207,597,987,823,813,144,937,220,967,828,990,33,459,556,785,725,139,893,580,949
712,661,281,96,585,447,774,316,754,61,696,239,927,805,804,810,853,633,588,882,429,200,454,877,722,70,17,733,860,896,4,442,951
365,36,283,15,327,132,475,184,864,710,363,729,779,21,229,828,429,26,305,9,802,371,50,694,583,874,492,85,472,303,31,814,268
66,368,267,957,516,393,181,347,98,832,69,485,799,872,603,111,414,573,870,961,909,699,603,602,556,965,987,254,811,191,2,694,367
522,895,646,396,227,966,113,320,336,85,717,805,475,839,63,859,244,447,109,10,701,617,487,881,974,784,733,307,232,115,452,526,133
110,41,914,307,32,186,570,483,746,307,254,766,319,707,532,393,189,405,838,460,192,196,829,548,733,791,513,608,271,158,637,460,486
391,807,595,680,253,680,923,771,682,13,672,909,726,753,378,966,41,275,993,389,604,145,755,70,659,833,453,932,952,714,891,751,494
812,916,531,539,938,769,928,94,203,739,13,756,654,868,421,236,655,315,386,348,797,235,674,862,398,392,611,29,549,871,487,985,886
666,512,400,97,601,78,356,259,769,16,657,30,954,32,722,421,498,989,339,715,958,428,660,743,222,718,850,165,738,456,824,524,456
658,338,256,588,418,613,3,885,598,322,329,31,708,161,325,822,438,328,626,288,118,600,874,932,773,55,899,22,614,635,537,157,47
171,696,67,935,502,187,66,106,817,463,501,200,284,248,575,444,97,636,798,650,820,186,585,542,943,878,2,146,931,939,186,697,340
152,297,372,740,451,105,100,463,779,559,626,530,63,375,403,17,860,425,313,417,62,971,734,833,437,992,25,388,712,389,83,334,136
683,132,560,993,715,343,753,835,648,682,905,722,893,133,957,704,320,54,86,523,212,817,675,946,314,740,637,848,107,639,854,994,13
780,378,286,119,362,693,856,820,921,252,208,707,25,959,432,816,46,611,144,32,837,438,616,188,947,835,747,124,473,648,285,959,954
398,130,457,56,54,124,447,620,736,736,353,972,794,428,324,895,652,172,4,286,813,953,272,417,267,954,454,497,528,825,934,846,673
611,42,765,702,116,457,528,832,346,359,776,920,625,979,916,366,291,414,56,141,42,969,435,834,589,225,346,612,750,437,300,427,762
862,106,934,139,309,327,381,360,691,306,962,40,801,684,167,58,986,872,909,672,499,227,555,840,269,847,212,344,177,145,161,807,866
606,936,101,29,916,785,662,313,426,543,426,814,518,503,216,226,24,884,752,652,659,441,652,165,596,371,350,287,456,915,397,207,440
148,607,905,812,751,826,514,443,568,141,498,369,97,270,931,612,875,272,597,404,455,980,697,599,549,564,238,620,818,447,924,781,402
816,507,919,467,205,297,918,107,87,249,885,912,988,550,410,449,787,312,375,961,422,118,353,49,469,199,1,34,217,464,395,787,952
85,589,144,846,869,350,679,419,655,483,67,207,14,805,685,877,939,271,686,841,830,426,486,14,214,189,481,337,132,646,314,844,249
370,116,27,702,963,538,852,279,944,940,612,779,248,43,413,861,651,491,118,744,26,721,727,548,809,959,365,79,456,429,195,217,735
900,304,749,53,81,377,763,448,172,896,659,288,302,282,752,720,378,930,624,109,243,428,288,818,833,62,85,93,172,713,643,974,251
553,839,676,43,871,893,834,990,421,994,868,434,696,683,908,334,612,535,932,553,135,523,316,302,595,146,327,308,15,696,656,248,100
497,680,306,331,696,228,365,643,411,148,72,545,763,917,372,997,60,741,818,380,357,564,85,679,78,437,796,947,94,96,818,46,803
618,229,852,443,862,818,628,577,649,908,248,20,516,41,900,145,39,10,243,556,66,38,258,447,736,600,823,58,476,855,652,40,482
315,372,34,34,379,52,437,300,549,138,238,871,20,333,236,779,378,936,884,312,741,479,39,913,16,517,860,355,177,981,657,381,943
398,922,802,301,190,283,24,73,173,517,769,195,148,184,205,53,261,348,668,306,562,170,166,962,549,850,786,971,235,879,157,932,451
584,287,814,590,591,541,382,120,833,63,222,271,694,522,433,129,296,619,852,418,250,709,609,863,339,924,545,742,187,743,559,442,848
155,68,65,450,6,362,994,683,326,931,827,653,712,934,577,440,786,39,683,94,961,991,217,46,660,164,404,336,553,672,124,389,645
112,56,163,910,910,668,563,930,715,258,247,945,712,394,293,362,589,736,32,862,370,759,292,452,332,378,23,292,573,311,129,497,661
890,178,675,763,810,414,47,517,232,88,589,411,76,671,671,662,652,373,155,198,708,898,893,972,177,16,850,442,358,589,515,45,346
551,107,783,770,8,393,423,450,278,347,43,76,608,421,394,419,222,369,827,653,902,663,802,748,244,955,774,754,417,273,723,203,309
562,658,154,633,256,786,272,381,503,726,843,34,381,145,471,520,338,837,766,262,202,205,796,546,947,894,479,434,883,830,5,626,64
841,11,431,160,248,590,241,342,773,77,308,908,782,98,122,233,694,806,996,629,133,25,634,10,481,54,602,533,385,477,438,955,780
675,979,461,603,779,872,102,572,770,73,431,78,754,227,36,755,995,662,444,308,626,90,461,135,848,723,583,964,277,657,776,85,453
986,503,611,955,153,928,724,42,975,452,640,362,657,534,846,454,417,520,335,303,146,776,966,94,865,555,471,433,731,912,354,434,534
205,397,794,433,180,647,622,704,528,868,796,138,150,607,604,252,670,849,671,237,552,921,724,649,164,309,489,259,854,319,310,778,975
205,539,114,29,448,655,768,706,284,631,977,216,37,367,120,747,746,620,317,480,746,19,598,703,517,975,454,387,766,848,904,443,557
668,262,658,206,278,48,718,375,462,754,674,491,9,397,922,127,363,722,831,908,948,327,83,210,918,458,834,739,655,357,450,56,272
517,90,437,368,242,149,566,323,645,124,772,516,981,678,703,167,462,37,885,450,948,495,819,63,593,564,887,742,317,588,551,844,864
784,249,676,408,826,597,215,10,497,566,840,556,227,8,752,668,404,563,313,623,34,250,465,90,600,316,920,269,51,351,749,611,825
948,608,486,327,289,274,900,630,708,999,758,898,880,586,506,411,568,325,900,864,144,94,68,646,6,708,111,175,413,996,820,693,522
592,416,811,730,196,888,989,849,535,352,188,962,630,529,882,497,248,458,737,518,898,257,742,322,387,629,699,283,819,827,578,24,260
650,852,518,911,853,641,21,628,309,982,323,256,839,49,239,382,193,298,492,721,888,713,164,44,738,853,964,513,729,952,146,405,606
204,522,694,608,373,328,18,918,270,806,248,806,759,425,649,489,269,671,406,476,461,855,339,382,260,37,464,347,977,437,423,112,360
221,419,652,455,408,515,102,943,219,296,115,803,804,756,155,577,163,826,705,830,182,146,52,472,96,248,987,721,765,281,253,546,505
830,521,257,558,370,785,171,694,226,649,872,941,574,587,38,496,452,159,762,145,48,887,628,894,38,893,985,877,992,130,560,511,595
650,616,484,776,859,641,133,109,285,369,883,959,475,63,985,964,547,299,358,874,819,383,499,924,272,190,404,466,991,940,259,463,854
413,910,692,377,113,757,59,30,266,347,865,104,244,852,787,635,396,599,870,533,944,694,462,179,498,317,481,890,415,982,959,109,544
382,449,794,927,420,585,43,360,77,72,625,553,749,202,547,192,253,1,130,10,794,590,967,815,885,646,415,855,353,777,228,247,564
359,672,220,477,928,553,590,892,204,637,448,861,208,333,14,353,451,72,203,274,506,645,769,540,730,63,778,343,940,407,465,660,785
44,244,166,463,325,616,746,755,781,233,122,736,975,509,330,268,959,501,456,805,44,2,280,867,206,9,432,730,713,628,609,467,390
856,482,238,271,253,963,369,502,558,788,860,550,167,981,242,633,376,769,400,678,5,776,212,22,861,569,833,265,450,769,672,926,871
812,982,384,882,832,863,531,640,110,527,1000,556,411,678,722,397,268,214,355,564,270,109,377,635,468,343,240,222,103,624,420,27,992
901,912,158,375,918,673,961,426,170,30,165,904,518,503,779,130,405,605,760,64,36,792,754,405,516,663,472,36,119,30,475,723,566
474,308,633,348,80,899,246,744,893,848,201,543,924,445,492,457,883,938,131,547,578,401,482,555,369,962,964,218,202,605,262,665,965
353,905,984,294,641,980,144,861,602,296,200,241,858,392,458,254,595,224,18,341,180,468,754,866,374,899,694,621,87,959,930,77,264
294,977,232,912,728,321,813,81,636,639,125,713,615,253,971,370,176,514,663,556,644,937,536,17,321,139,96,818,221,252,962,380,711
283,363,873,794,303,995,17,364,417,522,589,909,559,337,767,865,211,618,578,195,39,738,319,847,112,362,351,469,328,983,659,826,92
963,124,131,227,635,368,917,490,504,672,805,393,881,386,452,514,831,784,440,503,627,842,765,560,363,618,499,301,441,564,39,400,72
174,365,383,699,638,68,998,764,913,551,535,90,102,831,885,654,918,56,401,736,685,855,376,693,603,764,952,117,551,648,924,51,980
248,210,689,596,176,978,517,426,860,982,149,845,102,305,144,484,448,589,804,287,830,46,808,861,292,43,852,557,912,490,778,400,12
607,831,374,673,881,664,469,103,687,379,829,65,891,131,911,934,122,785,61,223,608,498,494,682,270,334,991,79,403,507,782,87,870
309,678,455,18,806,255,941,89,42,248,540,667,381,455,861,338,946,599,586,929,42,960,733,977,206,973,759,137,251,113,419,27,463
254,374,215,966,141,667,628,734,995,216,140,433,524,117,796,671,971,581,91,75,149,794,52,192,528,468,852,921,894,602,957,566,811
384,707,890,866,892,504,961,232,315,797,670,947,133,858,796,305,437,122,224,888,971,798,349,361,375,596,330,879,208,576,644,887,632
735,520,161,160,557,467,898,689,955,486,802,274,916,722,925,32,958,552,912,785,982,30,225,806,521,465,965,616,614,65,182,384,68
88,239,593,871,7,501,177,64,190,141,673,499,48,745,968,312,279,434,495,371,857,464,347,979,506,293,628,839,723,373,63,525,432
324,805,553,78,4,83,305,301,238,844,674,765,434,672,616,609,177,673,352,670,361,517,988,8,478,732,980,379,587,237,206,262,963
274,453,736,254,214,665,429,223,805,834,63,242,77,161,306,359,991,121,871,122,104,764,292,335,387,759,631,392,215,55,726,478,535
497,19,1,354,747,740,212,220,749,721,863,911,915,108,987,398,293,766,663,226,173,750,85,20,62,599,810,902,229,40,822,400,959
414,846,200,819,986,683,245,122,925,845,714,133,304,136,575,40,507,908,952,841,770,752,111,535,5,646,265,20,148,341,469,804,596
944,258,742,651,647,835,761,79,177,453,613,958,949,89,229,69,767,7,209,886,757,316,706,429,517,12,755,9,425,128,118,744,398
788,626,777,574,152,427,193,827,461,665,780,478,938,518,97,68,323,862,577,495,248,905,576,573,291,887,507,503,342,639,180,487,54
724,471,910,563,704,124,486,864,307,591,327,709,643,613,587,232,432,122,545,497,923,109,299,114,910,586,998,57,849,124,930,867,972
771,262,545,378,369,101,987,862,841,385,990,281,356,307,794,505,705,84,738,214,835,630,602,956,373,684,799,277,112,563,912,536,164
977,245,962,804,616,869,87,175,557,663,354,310,13,99,262,897,696,130,962,382,701,538,319,478,140,195,457,169,129,719,323,147,157
505,650,14,38,504,924,737,645,504,127,921,939,827,903,932,631,302,370,680,70,212,921,640,686,424,275,759,299,325,716,532,623,482
46,412,803,862,583,11,803,739,913,915,5,626,927,557,836,651,85,190,752,253,141,79,301,697,127,501,749,445,664,738,157,305,441
144,153,684,424,952,480,52,738,246,268,477,80,813,892,959,948,460,157,714,862,710,89,156,68,6,260,664,263,230,973,638,678,4
276,39,910,920,827,42,390,769,405,986,266,511,583,551,186,654,799,625,240,386,548,135,705,754,808,514,32,466,227,729,108,505,409
251,701,586,457,774,512,36,237,835,268,463,736,724,403,923,127,852,795,572,541,409,738,674,646,428,796,156,532,225,138,359,558,158
621,181,43,304,341,253,411,624,173,434,516,863,542,684,414,491,759,59,917,86,835,814,151,902,852,314,554,131,612,497,762,946,847
618,335,717,394,111,603,969,527,361,492,308,816,354,606,26,23,749,590,748,273,363,897,670,731,893,400,692,373,555,152,705,4,993
365,298,409,895,275,942,514,265,757,283,503,119,593,218,319,301,172,131,664,280,615,642,262,291,904,706,691,578,78,765,212,867,643
496,884,633,413,841,389,703,566,572,899,955,637,983,229,128,886,887,381,377,292,549,901,344,825,547,192,253,42,412,775,968,1000,194
814,171,847,982,491,68,14,226,299,201,246,221,257,125,679,247,931,366,24,899,344,679,947,683,139,470,386,482,620,906,912,74,509
488,733,756,357,211,445,240,556,447,755,134,454,813,646,723,646,344,327,718,435,504,271,225,730,229,607,542,588,251,993,366,379,161
45,848,191,16,717,82,634,922,787,632,88,332,430,175,675,588,660,509,150,634,440,897,213,246,830,609,53,126,699,222,857,112,913
253,628,965,505,93,40,960,275,68,992,573,798,873,541,2,438,37,34,37,418,447,611,494,475,137,656,679,134,108,240,526,742,36
188,565,792,897,587,782,134,49,310,229,821,892,645,157,803,261,267,957,122,285,937,71,63,520,619,151,46,303,331,612,841,594,87
489,895,45,645,658,88,280,828,782,122,237,81,883,566,421,584,228,587,622,972,162,942,100,99,939,268,350,232,948,754,572,367,460
174,588,178,759,588,535,959,516,943,455,176,303,160,562,219,481,831,469,386,269,439,462,441,130,729,682,325,426,115,183,696,526,755
286,505,143,457,403,330,179,439,965,362,427,416,989,771,174,323,705,679,81,494,373,996,993,777,294,740,930,864,440,264,867,746,971
970,540,449,351,814,544,911,337,210,205,275,106,414,792,911,224,424,834,979,955,480,905,715,67,502,421,919,982,195,40,428,212,519
320,776,398,220,779,515,734,997,96,429,719,142,762,990,118,888,388,782,967,97,754,872,723,889,431,719,758,815,271,584,582,807,35
726,668,74,520,560,595,971,278,786,765,440,791,446,290,164,768,833,669,551,294,964,943,718,567,537,966,187,37,9,480,750,802,446
723,419,764,234,559,173,613,560,19,743,918,867,907,76,364,305,890,82,980,561,14,340,437,786,155,540,506,161,424,725,800,770,200
805,922,851,977,183,241,413,580,9,178,883,543,792,518,10,980,97,741,977,744,14,68,179,572,418,603,830,735,157,626,791,378,920
295,765,44,602,194,109,333,146,227,391,469,342,443,587,166,512,465,673,86,477,860,65,652,245,422,460,668,345,361,457,197,746,517
675,943,451,110,43,364,833,134,218,156,626,152,934,589,466,951,661,94,834,113,332,941,863,348,561,486,887,910,549,351,193,340,669
616,753,214,572,302,798,968,733,309,165,104,470,552,895,877,977,210,333,207,939,624,730,674,220,642,983,157,434,556,380,915,479,325
591,288,760,739,605,91,702,938,153,383,581,598,993,257,889,428,987,362,189,869,652,328,665,37,685,683,783,66,304,422,8,818,886
424,371,81,383,282,556,70,282,830,946,901,65,533,173,462,11,909,209,404,390,231,398,664,692,501,66,288,844,332,81,694,44,665
565,420,18,793,943,74,336,46,615,655,974,949,554,814,646,876,3,753,376,30,634,572,883,189,92,649,153,555,113,704,547,496,34
639,191,397,405,250,891,139,888,683,802,121,271,834,568,47,244,780,914,705,791,738,965,395,708,534,23,396,217,59,915,900,11,641
440,125,447,401,268,879,546,625,546,245,534,259,709,797,317,331,192,622,683,723,846,624,282,661,719,697,488,74,498,94,340,687,484
170,810,807,935,562,866,458,165,138,479,772,293,347,778,762,661,946,356,228,356,659,376,718,797,939,490,761,174,914,234,149,886,257
365,309,815,826,304,32,310,39,229,532,608,736,38,548,894,136,329,623,731,709,199,841,42,987,784,362,762,497,948,55,275,47,469
369,514,143,326,648,717,83,642,717,38,501,632,326,310,642,656,543,651,712,755,201,655,84,257,743,126,182,99,195,940,127,833,552
