bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
349,634,766,328,707,790,502,71,869,20,421,618,731,69,823,950,737,818,468,595,615,874,154,374,630,907,651,564,387,119,372,306,241
557,728,520,890,677,709,828,633,266,620,943,25,714,695,797,287,146,801,958,964,667,931,860,124,816,944,509,167,683,216,431,682,420
348,778,251,443,691,203,611,262,81,608,486,750,964,343,20,552,974,15,841,591,35,490,116,72,914,724,8,963,722,394,873,906,583
633,543,600,804,749,903,282,976,336,701,678,168,182,618,315,308,500,458,111,797,898,251,470,859,262,369,436,967,332,651,977,635,378
706,727,50,409,525,928,756,945,647,682,540,213,157,133,94,559,220,945,932,175,12,274,596,967,417,780,797,293,461,342,398,7,515
591,542,262,61,792,398,853,543,837,848,562,875,817,360,103,38,458,761,84,19,246,850,184,200,973,417,969,921,587,347,950,184,115
622,203,19,729,572,580,998,321,134,55,70,237,511,113,232,238,615,762,739,97,544,177,928,744,492,608,337,743,137,335,370,184,551
610,687,256,307,225,765,598,44,800,773,464,390,461,788,674,958,803,532,200,786,884,431,104,950,925,507,29,302,44,998,86,52,937
49,627,243,319,680,800,430,427,476,169,535,463,497,407,703,488,948,398,595,541,846,408,851,879,468,45,503,19,634,46,229,349,688
555,162,378,645,169,972,580,411,16,734,283,955,397,318,952,173,30,576,746,750,401,269,264,56,869,428,266,882,634,229,29,814,663
927,446,851,491,882,307,86,590,818,352,733,614,133,144,15,974,959,352,692,481,207,443,718,384,916,505,63,424,577,349,235,681,422
769,981,505,75,60,245,480,253,468,601,415,336,616,481,653,494,516,281,133,865,589,332,456,70,206,979,266,25,881,32,97,4,813
211,853,321,303,387,171,470,760,24,222,566,797,635,448,761,577,910,150,289,454,27,734,605,850,779,490,721,46,594,952,927,413,3
683,752,753,708,537,808,755,890,106,43,62,943,925,806,155,91,996,876,697,371,609,355,694,228,275,697,761,437,683,351,5,956,804
813,165,620,248,334,115,494,307,706,954,438,448,788,832,791,362,811,31,701,177,357,113,93,436,292,820,258,149,389,481,567,397,286
213,976,926,65,316,188,221,452,601,697,340,719,928,112,666,950,367,9,847,580,339,1000,492,869,441,683,913,671,32,560,522,116,462
653,932,315,636,117,613,300,221,280,672,406,159,860,34,263,593,544,268,918,853,711,217,223,952,23,442,522,803,893,155,999,581,597
319,99,621,761,81,831,863,421,789,324,841,1000,222,279,668,197,636,514,277,460,285,879,277,622,682,964,300,742,112,471,615,756,442
624,707,303,603,759,487,803,838,348,578,851,795,534,850,172,0,320,904,320,116,230,444,267,242,400,824,267,313,422,135,284,968,174
671,330,754,69,102,269,448,896,335,118,4,760,806,365,504,283,160,526,626,591,29,200,845,256,662,136,336,180,502,578,575,28,491
790,259,773,303,24,805,761,556,473,542,227,367,72,596,398,126,829,781,837,940,755,770,912,479,636,778,96,870,446,722,249,861,107
61,697,544,909,949,523,947,563,625,295,60,797,928,783,943,52,448,300,144,840,800,726,451,472,912,295,599,736,244,934,26,70,397
483,807,360,793,716,480,907,595,204,689,510,657,969,486,581,381,477,879,56,851,917,908,387,282,447,782,791,231,943,782,119,281,856
168,175,244,133,5,46,144,701,964,248,669,333,377,859,262,190,331,647,372,282,520,758,355,134,878,446,981,907,247,275,353,793,507
18,789,869,657,887,158,363,295,329,338,787,38,937,794,5,997,493,858,985,158,118,594,956,428,525,475,451,318,936,121,504,170,909
64,339,17,202,431,765,519,329,947,363,506,977,119,371,25,964,962,376,245,859,704,572,937,429,174,940,502,723,127,969,615,514,609
942,926,698,928,607,479,348,60,630,492,774,184,980,440,604,96,158,993,822,922,537,447,766,185,843,614,349,725,741,59,549,669,351
721,77,26,116,215,465,675,523,552,252,366,339,50,320,664,947,135,440,514,952,376,369,580,442,784,154,825,832,927,171,435,61,444
531,522,458,682,274,568,885,214,241,685,894,197,749,169,866,344,377,22,952,926,3,589,625,268,928,707,182,263,337,445,920,366,488
44,886,145,812,930,699,639,202,276,240,991,499,233,386,772,567,908,264,272,78,575,263,227,38,190,730,434,463,940,817,455,450,268
911,719,326,209,46,128,449,919,491,376,554,159,344,471,517,707,948,871,952,638,540,417,87,139,526,476,189,760,819,234,508,271,43
281,564,667,93,31,661,233,692,174,468,422,277,218,759,708,659,624,483,582,383,533,891,557,727,980,491,933,298,298,16,561,193,615
917,933,651,577,758,647,916,674,825,692,933,85,663,563,844,315,608,492,547,346,495,707,32,575,715,527,917,696,923,917,104,900,572
363,386,255,312,514,234,224,599,817,520,236,970,259,262,944,278,469,964,54,942,375,479,744,666,279,720,793,950,27,82,180,396,808
115,761,26,94,435,551,604,288,180,11,609,964,794,666,904,659,159,775,552,152,131,208,142,299,276,3,895,815,512,398,381,334,799
706,666,370,929,683,732,31,590,742,496,159,143,373,735,928,288,723,410,429,922,656,604,3,247,790,646,798,636,703,350,790,727,380
316,170,296,125,930,570,899,366,719,872,477,25,619,610,325,500,572,819,988,655,920,585,633,409,944,943,451,443,449,443,533,637,45
667,273,392,717,687,204,308,491,106,8,225,977,397,853,527,202,334,918,504,552,846,994,412,614,834,204,647,313,792,851,744,154,681
253,914,742,82,845,939,523,954,549,546,224,633,838,913,459,896,783,245,493,511,715,420,705,791,705,17,490,473,782,368,738,578,855
94,645,165,446,959,597,642,817,163,11,666,509,678,608,922,540,197,148,41,29,255,338,296,952,844,528,496,27,51,286,701,193,75
134,701,138,509,507,415,700,975,288,244,946,120,223,511,236,358,109,556,561,645,165,176,537,715,984,497,739,846,199,793,390,952,729
951,810,482,140,48,79,408,912,551,253,117,917,14,871,877,638,316,712,33,680,648,158,621,713,310,585,17,180,262,377,148,868,105
322,32,564,507,152,424,425,555,73,466,174,77,520,116,695,306,416,855,697,639,815,841,671,480,404,684,817,439,89,816,148,201,769
876,823,596,535,17,600,712,527,255,509,540,58,302,475,624,729,187,856,63,622,385,995,252,619,320,715,597,103,590,29,667,785,336
283,488,562,424,979,413,524,954,651,782,171,343,896,968,516,140,508,42,284,939,442,399,599,303,251,254,455,987,794,592,84,959,881
937,134,395,937,130,350,614,275,563,455,593,57,466,273,752,285,675,670,517,511,100,369,203,392,731,237,23,781,500,317,342,255,243
335,322,595,540,761,577,316,757,979,999,142,742,753,317,490,620,152,453,434,847,221,712,187,991,899,520,666,367,557,718,874,501,561
78,884,153,269,28,274,48,90,486,710,30,943,85,965,295,37,946,455,539,333,169,198,352,941,723,937,207,139,481,248,853,869,48
647,417,938,99,203,850,775,548,320,359,126,381,425,531,513,494,384,248,117,974,901,925,347,787,728,298,649,176,901,652,83,268,913
813,79,890,849,430,157,691,839,213,36,554,997,182,262,900,327,934,259,393,810,928,145,174,126,612,689,516,843,660,265,91,340,275
329,913,32,496,962,750,547,513,259,700,705,762,200,76,524,118,882,453,598,68,806,43,491,447,270,185,408,132,690,314,101,726,862
515,122,426,837,820,736,6,801,658,234,819,153,623,259,146,91,290,142,119,309,785,44,808,994,485,173,523,359,856,327,907,470,937
389,375,6,761,253,676,263,228,401,787,147,503,414,55,330,988,512,534,556,674,691,14,759,101,772,692,702,653,280,570,570,587,675
248,394,209,12,411,829,965,999,410,541,283,72,534,150,802,320,794,222,141,183,866,517,706,176,239,582,33,715,237,508,803,519,885
810,751,806,73,201,956,98,340,678,215,252,423,490,542,892,327,67,401,953,642,763,247,465,668,346,858,172,634,524,917,121,724,442
280,429,475,847,458,307,463,443,349,547,999,879,679,546,780,432,526,243,575,287,545,551,540,885,667,482,501,583,476,690,589,191,878
672,475,797,953,735,426,868,54,865,533,737,52,591,795,83,498,628,575,657,680,720,271,202,135,618,941,386,600,270,558,89,527,922
26,39,726,635,94,682,191,115,463,562,753,599,946,895,42,181,425,700,650,693,378,269,997,843,462,775,22,897,760,726,710,852,34
144,208,254,366,634,938,479,807,89,817,371,885,678,5,748,906,246,959,379,330,962,329,142,971,899,683,144,501,41,817,774,577,590
926,392,970,573,56,751,377,185,885,808,666,146,788,397,417,232,461,654,988,859,215,653,544,577,758,130,169,869,622,337,563,745,845
954,684,488,291,11,897,488,820,3,521,180,444,407,400,1,248,701,321,565,762,710,332,405,800,909,748,119,866,528,597,451,336,57
837,956,849,694,246,875,697,219,989,689,352,30,271,609,156,225,764,34,227,48,338,700,5,355,659,545,155,3,446,362,993,492,901
748,341,502,529,261,518,95,90,447,605,47,629,492,873,357,0,244,782,658,30,116,575,112,386,115,758,460,532,132,372,570,585,722
789,641,689,822,210,547,753,271,527,602,970,45,489,966,607,800,343,481,996,666,671,639,408,586,544,186,938,873,483,187,547,831,398
1,232,248,512,301,18,461,13,983,631,296,839,416,72,803,488,373,822,360,414,130,997,748,176,979,991,804,990,7,376,673,150,545
475,466,884,686,530,806,57,714,733,551,977,176,952,833,687,909,682,26,895,776,268,381,678,28,9,908,441,200,320,268,789,995,526
18,649,794,831,947,558,873,809,453,116,427,766,670,361,68,540,850,325,156,52,585,732,474,276,614,294,120,377,186,278,201,530,535
398,133,809,136,767,711,639,182,333,92,996,954,659,289,389,482,326,919,997,739,911,739,866,196,145,716,57,218,99,703,617,772,170
717,909,662,205,159,651,45,486,250,597,745,729,312,642,456,955,534,639,200,590,703,102,86,26,160,405,582,299,43,623,999,174,80
174,990,97,542,148,199,91,860,825,550,256,633,50,939,526,367,210,102,147,595,464,276,705,59,315,860,639,560,78,928,65,274,295
987,625,950,13,58,530,897,470,260,725,192,489,189,335,640,505,212,636,857,665,854,124,105,50,583,536,787,306,260,106,673,297,262
929,755,576,347,174,644,149,50,840,416,53,111,784,327,901,148,404,450,984,617,16,886,364,468,320,916,625,407,29,123,604,718,712
571,109,829,815,838,782,308,890,176,180,785,494,2,103,817,220,276,830,282,954,689,265,585,221,522,881,638,797,417,914,306,183,366
580,387,143,176,291,284,266,587,273,48,897,319,310,940,874,282,63,237,651,583,963,288,241,925,434,245,719,486,634,96,289,452,228
2,820,758,453,674,604,567,692,711,137,118,182,611,515,244,966,174,122,104,69,40,259,942,328,62,856,470,573,558,121,740,842,431
971,376,16,598,384,721,696,702,836,543,968,864,299,455,703,892,576,38,739,899,477,927,577,481,188,439,227,478,32,514,401,220,499
955,252,676,351,768,792,440,821,515,214,654,180,561,766,225,338,241,266,121,693,94,621,944,204,438,632,68,448,484,377,674,122,769
114,233,260,717,336,49,552,10,965,715,96,595,264,357,830,900,535,927,860,379,132,164,833,767,905,1,187,252,404,797,231,722,224
333,298,545,546,941,186,927,234,154,572,254,91,504,819,374,964,571,991,933,403,148,675,610,512,560,44,4,204,409,627,998,706,789
836,902,726,746,884,47,511,163,103,853,823,393,759,199,193,446,789,55,941,538,598,838,67,608,139,871,731,114,438,348,955,26,781
326,9,217,528,882,215,388,625,610,946,737,581,978,792,855,429,369,335,889,756,642,491,840,379,179,514,271,417,796,990,522,914,653
700,824,584,813,746,59,600,716,285,538,256,779,977,13,177,70,526,461,329,64,311,106,687,267,530,593,586,814,285,223,807,47,154
464,103,748,346,907,241,467,840,469,736,136,205,269,496,616,467,561,529,294,123,410,974,846,849,743,980,993,834,57,112,729,932,583
394,737,841,175,931,757,97,891,574,212,226,102,211,277,936,691,293,642,681,789,706,626,82,357,867,797,585,400,259,763,742,315,656
453,443,925,994,55,292,428,356,552,468,885,39,90,276,636,313,555,444,767,287,137,78,694,420,497,123,335,11,57,557,68,634,194
833,981,725,554,982,195,592,309,973,339,781,144,490,165,511,696,349,35,97,893,181,576,247,624,394,218,972,34,832,496,654,670,609
783,899,98,721,552,856,847,199,994,335,351,709,974,89,471,237,647,660,356,39,21,824,369,808,654,854,340,756,388,299,67,95,288
891,574,208,556,440,261,642,545,553,180,376,365,81,24,531,433,109,513,89,987,614,843,744,439,655,612,859,247,184,379,363,845,409
379,941,52,372,646,296,750,440,157,145,879,934,167,426,851,778,811,531,986,769,85,990,572,529,240,706,304,753,580,61,733,354,14
760,851,817,444,27,166,210,768,659,6,158,626,420,252,750,118,647,946,895,656,309,970,189,319,720,863,543,981,399,988,737,109,453
536,731,540,177,592,46,865,806,256,87,820,210,885,847,211,618,958,944,54,210,109,303,919,800,884,4,985,801,908,382,556,135,720
665,504,985,49,54,924,952,617,668,1,415,165,915,137,913,130,230,452,973,727,118,696,744,942,623,860,728,249,365,250,395,170,324
193,68,910,797,174,397,226,110,47,662,423,176,619,324,237,135,851,676,100,348,466,597,31,902,415,458,716,950,153,208,285,681,468
451,856,771,161,928,446,175,887,758,959,883,200,696,238,684,127,525,223,538,291,996,807,180,552,140,39,859,287,98,315,568,715,696
429,616,955,114,325,80,823,587,18,468,289,749,207,808,140,204,706,199,823,246,880,668,107,174,253,782,423,749,186,989,789,993,542
417,938,559,335,752,886,310,336,533,27,311,728,107,514,790,105,959,137,763,220,780,717,685,129,317,719,606,318,288,748,603,941,899
755,48,740,928,488,589,388,358,87,374,461,664,208,164,579,632,204,735,931,493,636,409,628,852,403,61,972,519,680,545,550,82,715
568,386,348,310,27,389,424,405,607,228,491,967,739,8,746,542,167,379,765,641,78,830,265,547,519,611,629,868,601,54,864,569,768
657,649,790,910,389,659,564,764,635,730,385,45,280,760,482,741,601,50,721,455,340,639,736,689,120,444,93,709,946,829,669,879,836
320,414,553,535,119,888,154,681,280,417,957,185,264,311,958,636,574,173,109,873,919,187,627,5,762,604,788,123,351,208,418,110,328
324,399,446,867,23,410,759,912,260,373,409,86,658,887,260,841,736,975,456,600,858,574,596,436,682,547,527,755,137,369,268,76,619
885,768,751,248,634,831,275,945,922,0,775,674,867,515,546,664,966,132,523,968,847,885,951,937,331,948,572,519,590,366,302,659,682
577,461,967,490,951,494,440,487,844,228,502,710,962,136,153,100,834,507,715,734,770,504,295,839,218,916,720,384,707,846,994,19,874
774,308,925,204,319,984,876,738,723,485,711,802,848,437,510,970,193,48,908,410,121,567,962,521,463,781,622,955,856,363,766,171,961
905,639,128,999,62,520,259,931,877,539,151,393,183,952,433,924,134,51,345,33,145,445,562,466,951,925,741,647,847,469,479,746,442
713,938,686,138,939,682,549,973,357,966,47,671,747,297,251,472,950,960,180,749,617,98,787,591,515,408,408,6,31,498,437,695,520
524,716,799,424,904,794,346,300,595,397,823,206,810,754,461,562,897,275,484,441,636,438,486,757,579,120,877,709,201,226,824,959,659
804,603,87,166,685,146,423,202,426,441,11,736,44,22,797,172,717,648,986,903,192,590,987,378,330,371,772,621,959,621,874,265,332
643,957,265,598,860,711,274,667,986,618,577,829,433,664,691,176,803,179,916,178,974,131,289,826,954,575,65,824,836,420,140,160,800
938,840,842,385,98,51,449,820,341,668,420,395,155,808,526,941,78,813,888,806,233,211,313,358,364,342,397,848,493,333,383,331,67
336,553,797,875,524,199,699,406,664,519,354,681,156,295,141,278,635,195,121,144,313,944,233,579,480,11,358,431,464,121,865,513,838
843,147,416,12,464,245,806,201,164,725,550,968,358,963,495,901,590,828,396,287,628,729,839,588,762,136,346,618,288,394,63,101,152
399,53,222,846,813,915,193,56,952,558,827,303,288,786,995,693,802,4,214,385,612,145,162,119,20,893,708,396,979,682,724,551,978
347,509,655,117,370,434,871,742,827,175,497,80,390,606,428,973,101,559,833,446,72,776,517,6,210,486,160,616,618,912,344,298,654
497,868,889,5,861,66,343,578,939,392,83,902,93,100,559,214,612,816,804,856,773,135,775,504,431,996,299,741,830,973,449,205,35
438,573,265,653,0,801,720,727,60,772,683,730,624,625,380,542,864,808,831,72,284,130,984,956,982,934,227,995,500,982,899,141,775
271,568,142,886,368,602,985,309,777,431,607,550,560,864,325,513,1,256,372,609,192,905,783,275,680,106,718,449,253,832,67,201,419
163,11,279,192,881,411,444,204,585,724,650,547,572,439,426,863,705,393,108,155,249,194,346,310,375,189,550,698,484,141,608,425,100
647,890,850,202,55,310,808,26,55,36,753,248,243,543,394,636,553,80,186,198,152,423,325,844,270,668,90,775,764,266,141,664,370
361,13,20,76,284,618,852,922,474,467,42,931,133,695,380,621,419,452,327,59,249,616,361,622,120,544,17,762,142,907,720,504,8
770,363,51,930,258,681,849,574,884,362,509,928,145,591,416,494,226,505,337,326,418,965,839,638,788,240,201,477,919,12,472,738,921
352,106,689,196,365,868,382,197,179,916,506,455,181,501,966,30,232,629,284,204,988,336,272,678,463,546,453,475,310,275,403,717,906
201,538,409,852,211,526,993,197,163,991,381,173,387,469,915,140,784,258,86,239,852,890,248,397,71,272,978,606,581,995,520,296,211
139,697,899,156,33,664,100,613,88,588,449,505,234,819,151,717,990,671,914,367,202,316,829,487,916,126,245,292,983,659,322,86,478
167,423,642,785,307,603,975,712,258,581,248,330,780,439,381,986,185,265,833,828,816,996,642,444,435,785,440,301,643,920,221,520,332
272,69,42,314,689,754,96,527,628,12,645,563,804,522,764,712,254,398,820,186,141,396,948,12,331,438,168,32,151,486,506,902,305
192,373,631,167,101,963,892,25,219,245,171,430,723,50,994,385,11,88,499,232,458,349,722,135,548,152,759,110,361,462,823,688,705
935,100,475,714,734,749,15,883,455,500,226,43,43,97,858,360,570,874,435,2,71,433,609,359,131,726,216,606,335,78,476,904,143
410,553,12,915,631,269,370,773,836,701,225,412,578,85,477,37,762,302,204,450,998,350,620,526,345,599,98,69,226,365,93,635,801
552,196,327,262,129,483,990,526,529,959,226,847,580,867,187,573,208,587,484,835,827,410,796,208,532,505,627,47,191,255,993,704,580
661,392,876,624,249,321,906,138,337,46,948,662,645,477,673,198,506,382,790,833,955,88,576,41,233,453,964,371,402,759,437,742,576
170,646,955,865,758,792,852,422,799,631,740,946,445,286,285,14,597,981,987,277,26,714,323,754,587,7,481,504,467,726,24,754,627
306,372,52,301,499,94,947,153,657,871,85,339,42,977,941,272,334,173,278,37,869,378,640,3,817,564,406,208,916,993,918,143,70
488,340,670,920,930,850,714,783,419,705,799,704,67,903,764,674,309,932,496,573,808,812,108,283,24,346,844,122,319,537,261,605,860
441,361,877,904,132,630,281,976,130,772,779,983,631,324,674,614,106,851,193,6,1000,626,870,614,799,200,997,223,23,111,422,107,817
936,651,661,403,902,700,294,116,496,890,612,217,310,503,463,863,112,614,185,740,560,155,649,586,20,183,852,591,956,755,600,162,340
49,461,170,463,162,477,127,658,593,319,135,419,525,504,417,582,280,402,127,136,1000,230,759,791,376,28,853,449,631,161,415,795,596
974,4,405,678,701,156,503,259,761,136,126,581,339,141,709,924,752,722,570,585,701,942,184,452,776,407,173,917,445,821,53,279,749
502,390,662,138,917,125,451,489,292,525,274,636,479,142,470,242,410,155,296,615,44,243,930,129,678,808,359,510,789,441,171,539,796
